"theta_Claridad","theta_Satisfaccion","theta_Inseguridad","theta_Expectativas"
-0.72507735672948,-1.29381540707557,-0.115289471596724,-0.258452385639194
1.22172879294867,0.540017980301085,-1.2602742742717,-0.224966581578476
-0.321036785248291,-1.29381540707557,-0.0299697716515549,-0.326039859544066
-0.850685740414494,-1.14537268949602,-0.136349101857304,0.478623686107427
-0.324641465417747,-0.612010194476037,-0.148113229787614,0.850117315812812
-0.0773145178227013,0.540017980301085,0.607877870493496,0.296008079464971
-0.125128023620555,-1.14537268949602,0.964464551879399,0.977159854712391
-0.632969537788354,0.540017980301085,-1.13151446283722,0.261321467211189
1.67589029965358,-0.0814352080264626,0.492816477499595,0.294549063511319
-0.351603466666553,0.540017980301085,0.836882249427558,-0.687731857739004
-1.41372328214858,0.540017980301085,0.385947409702007,0.669335878065575
0.735636971534428,0.732898971595017,-0.323400167833493,-0.200186468758372
0.0297040566848251,-1.29381540707557,0.564047613670575,-0.359760922762985
0.366582849747911,0.540017980301085,-0.136349101857304,1.12385520706388
-0.518312347102148,-1.29381540707557,0.995883393516481,0.977159854712392
-0.522940785517365,-1.0017188862938,-0.393050001815385,-0.898622468918534
0.892460677191254,0.540017980301085,-0.924005560017449,-0.642010539579873
0.7142273186314,0.732898971595017,-0.136349101857304,-0.404987275790945
0.908034899938255,0.540017980301085,-0.904664332759226,0.42685345129829
1.34016781056614,0.540017980301085,0.964464551879399,-0.782302014072183
-0.829379558908667,-0.0814352080264627,-0.136349101857304,-0.687731857739004
-0.444087878885993,-1.29381540707557,-0.136349101857304,0.296008079464971
0.287325275584442,0.732898971595017,0.964464551879399,-0.80247054771507
0.164046627969984,-1.29381540707557,-0.0240283868414732,0.296008079464971
0.460282005230394,-0.612010194476037,0.25636677895396,-0.167807552411178
-1.48907934743752,0.732898971595018,-1.68918270523788,0.294549063511319
1.51918164894407,0.540017980301085,0.718674493868145,0.977159854712392
-1.88773984044279,-1.29381540707557,-0.653742502859291,0.977159854712392
0.165203192028889,0.540017980301085,0.644798819482111,1.08417964667743
-1.88773984044279,0.732898971595018,-1.3062098789738,-0.335793093013674
-1.30009201003237,0.978681320994617,-0.115289471596724,-0.088193099975879
-0.27130976779391,0.540017980301085,0.385947409702007,-0.371286550406096
1.41409255399447,0.540017980301085,0.515928042050122,0.227915880801525
-0.391408528994022,0.732898971595017,0.0156377980185543,0.380153902515394
0.234255638077419,0.978681320994617,0.515928042050122,0.261321467211189
-1.6620465539423,0.540017980301085,-0.0240283868414732,-0.122094271364696
-0.0675765514249825,-0.612010194476037,-1.2602742742717,-0.851784467715443
-1.22995301591476,-0.612010194476037,1.12414074065242,-0.687731857739004
-0.272202467862699,0.732898971595017,-0.0672164643707328,0.261321467211189
0.539466341775415,-1.29381540707557,0.964464551879399,-0.782302014072182
1.04196205801945,-0.515052579747358,-1.37794129432288,-0.696368249277251
-1.12814818771525,0.732898971595017,0.159423625523524,0.275938473109233
-0.679736997348421,0.978681320994617,-0.56169716828035,0.850117315812812
0.547779895871555,0.732898971595017,0.964464551879399,-1.37889779933285
-0.10089714222908,0.540017980301085,1.12414074065242,0.380153902515394
-0.143820555007503,-1.14537268949602,0.363507025608169,-0.0998179117870644
1.67589029965358,0.540017980301085,0.946954185195691,0.375364886299278
-0.753083056869238,0.540017980301085,0.964464551879399,0.977159854712392
-1.35738638051361,-0.183554805740025,-0.958491474941535,-0.224966581578476
-0.548300832550061,-0.506726690045097,-0.650159649918773,0.643144901817263
0.624817337841614,0.540017980301085,-0.00514138923633395,0.181747683730104
-1.00213531057747,0.540017980301085,-0.718112257310436,0.938472597133165
0.0572046990278346,0.540017980301085,-0.136349101857304,-0.133403804748063
1.40815426337045,0.751086394732104,0.32401575513339,-1.5127631793746
1.22695920286645,0.540017980301085,1.07335156388682,0.296008079464971
-0.773115823561562,0.732898971595017,-1.13641296680099,0.39155546409728
-0.775032304180981,-0.612010194476037,-0.773077143972763,-0.245651937259794
0.0470471684523682,0.540017980301085,-0.115289471596724,-0.122094271364696
1.67589029965358,0.732898971595018,0.964464551879399,-1.5127631793746
1.02777695570131,0.540017980301085,-0.303458845471743,-0.261805018592083
0.262566643820426,-0.612010194476037,0.360475134117912,1.12385520706388
-0.0545213817717395,0.732898971595017,0.489465104476499,-0.80247054771507
-0.122832802537103,0.732898971595017,-0.759061468454844,-0.259859234341966
-0.57940374003554,-0.515052579747358,0.995883393516481,0.993561855357681
-0.18297269073132,0.540017980301085,-1.64413993553777,-0.934214799954815
1.42726142118115,-0.612010194476037,0.995883393516481,-0.21442975762895
0.606735887516597,0.540017980301085,0.607877870493495,-0.259859234341966
-0.3997786041526,0.540017980301085,0.338161687265824,-1.5127631793746
1.08222569797663,0.732898971595017,0.964464551879399,1.12385520706388
1.0712583645172,0.732898971595017,-0.0240283868414731,0.850117315812812
0.187565401388788,0.732898971595017,0.185427637136309,0.42685345129829
1.7024978143518,0.540017980301085,-0.323400167833493,0.310688440541503
-0.0791341826087603,-0.515052579747358,-1.2922152967134,0.977159854712391
0.304691056933317,-0.612010194476037,0.424020334225107,0.764855845682558
1.27566820979262,0.540017980301085,-0.466691887098463,0.276186459356892
0.342344654632391,-1.29381540707557,0.338161687265824,1.12385520706388
1.35903161707113,0.540017980301085,0.492816477499595,0.669335878065574
-0.35731017370917,0.540017980301085,-0.496615887095741,-1.37889779933285
1.60243775565688,-0.612010194476037,-0.136349101857304,0.147505119511219
-0.0278210879502276,0.732898971595017,0.114265958044827,0.42685345129829
0.630694388954636,-0.515052579747358,0.995883393516481,-0.817228575175962
-0.0685000409496562,0.540017980301085,0.298956274231578,-0.167807552411178
1.36112421392574,0.540017980301085,-1.2387494712341,1.41860720298745
-0.447600094081603,0.978681320994617,-0.191189837951434,-1.47177240514689
0.00262057044237061,-0.612010194476037,0.995883393516481,-0.736160963988132
0.364750965948681,0.978681320994617,0.0156377980185543,-0.679576868811558
-0.15835597864107,-0.612010194476037,1.15707196695435,-0.0998179117870644
-0.0907110043230456,0.540017980301085,-0.588628275610411,-0.809433419712291
-0.573763945095377,-0.0814352080264627,1.12414074065242,1.08417964667743
0.459094072226089,-1.29381540707557,1.15707196695435,0.993561855357681
0.439692934474135,-1.29381540707557,0.995883393516481,0.42685345129829
0.264499176675635,0.732898971595017,-0.456787689553514,0.147505119511219
-1.56586112178927,0.540017980301085,-0.558599427664977,-1.23362467630651
-0.835458400102696,0.732898971595017,0.360475134117912,-0.24816878599351
-1.88773984044279,0.540017980301085,-0.00823050392137665,0.42685345129829
-0.232604135419579,0.540017980301085,0.424020334225107,0.261321467211189
-0.213516997174153,0.540017980301085,-1.24757320549317,0.938472597133165
1.74514704195098,0.540017980301085,-0.00823050392137665,0.147505119511219
0.403472958709515,0.751086394732104,-0.394633160021737,-0.774420895964872
0.632062604471579,0.540017980301085,-0.148113229787614,-0.29352440363375
-1.48907934743751,0.540017980301085,1.15707196695435,-0.890998612621452
